"Ayckbourn_Jeeves" "Black_Boulevard" "Black_Express" "Black_Song" "Black_Sunday" "Black_Ward" "Eliot_Cats" "Elton_Game" "Hampton_Boulevard" "Hampton_Ward" "Harburg_Oz" "Hart_Aspects" "Hart_Love" "Hart_Phantom" "Maltby_Song" "Nunn_Cats" "Rice_Evita" "Rice_JCS" "Rice_Joseph" "Rice_Likes" "Rice_Oz" "Slater_Love" "Slater_Rock" "Steinman_Whistle" "Stilgoe_Cats" "Stilgoe_Express" "Stilgoe_Phantom" "Yazbek_Express" "Zippel_Woman"
"salome" 0 0.035927283178846 0 0 0 0 0 0 0.035927283178846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"service" 0 0.0071854566357692 0.0137174211248285 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0.0180212650928095 0.0807754442649435 0 0.0106213489113117 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"seventeen" 0 0.0287418265430768 0 0 0 0 0 0 0.0287418265430768 0 0 0.0124440019910403 0 0 0 0 0 0.013646288209607 0 0 0 0 0 0 0 0 0 0 0
"shake" 0.02686005909213 0.0071854566357692 0.0137174211248285 0 0 0 0.0154750851129681 0 0.0071854566357692 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0.0505305709954522 0 0.0154750851129681 0.0137174211248285 0 0.0137174211248285 0
"sheep" 0 0 0.0137174211248285 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0 0.036042530185619 0 0 0 0 0 0.0154750851129681 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"sinking" 0 0.0143709132715384 0 0.0203541624262162 0.0348189415041783 0 0 0 0.0143709132715384 0 0 0 0 0 0.0203541624262162 0 0 0.040938864628821 0 0 0 0 0 0 0 0 0 0 0
"smiles" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0383926286153059 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0 0.0383926286153059 0 0.00913659205116491
"smoking" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0.00913659205116491
"spend" 0.02686005909213 0 0 0.0203541624262162 0.0348189415041783 0 0 0 0 0 0 0.0124440019910403 0.0106213489113117 0 0.0203541624262162 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0.0274097761534947
"spinning" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0.0248880039820806 0 0.0383926286153059 0 0 0 0 0 0 0 0 0 0 0 0 0.0383926286153059 0 0
"splendid" 0 0 0 0 0 0 0 0 0 0 0 0.037332005973121 0.0106213489113117 0.0255950857435372 0 0 0 0 0.0180212650928095 0 0 0.0106213489113117 0 0 0 0 0.0255950857435372 0 0
"square" 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0.0248880039820806 0.0106213489113117 0 0 0.0309501702259362 0 0 0 0 0 0.0106213489113117 0 0 0.0309501702259362 0 0 0 0
"stagehand" 0 0 0 0 0 0 0 0 0 0 0 0 0.0531067445565587 0 0 0 0 0 0 0 0 0.0531067445565587 0 0 0 0 0 0 0
"sublime" 0 0 0.0137174211248285 0 0 0 0 0.0612745098039216 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0.0137174211248285 0.0127975428717686 0.0137174211248285 0
"summer" 0 0 0 0 0 0.284090909090909 0.0154750851129681 0 0 0.284090909090909 0 0.0124440019910403 0 0.0127975428717686 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0.0127975428717686 0 0.0182731841023298
"terribly" 0.02686005909213 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0.00913659205116491
"thirty" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0.0248880039820806 0 0 0 0 0 0.040938864628821 0 0.0807754442649435 0 0 0 0 0 0 0 0 0
"tons" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"travel" 0.16116035455278 0 0.0137174211248285 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"trick" 0 0 0.0137174211248285 0 0 0 0.0154750851129681 0 0 0 0 0 0 0.0127975428717686 0 0.0154750851129681 0 0.013646288209607 0 0 0 0 0 0 0.0154750851129681 0.0137174211248285 0.0127975428717686 0.0137174211248285 0.00913659205116491
"twisted" 0 0 0 0 0 0 0 0 0 0 0 0.0124440019910403 0.0212426978226235 0.0255950857435372 0 0 0 0.013646288209607 0 0 0 0.0212426978226235 0 0 0 0 0.0255950857435372 0 0
"uh" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0.126148855649667 0 0 0.0106213489113117 0.0505305709954522 0 0 0 0 0 0
"valentino" 0 0.035927283178846 0 0 0 0 0 0 0.035927283178846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"van" 0 0 0.0137174211248285 0.0203541624262162 0.0348189415041783 0 0.0154750851129681 0 0 0 0 0 0 0 0.0203541624262162 0.0154750851129681 0 0 0 0 0 0 0.0505305709954522 0 0.0154750851129681 0.0137174211248285 0 0.0137174211248285 0
"viv" 0 0 0 0.101770812131081 0 0 0 0 0 0 0 0 0 0 0.101770812131081 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.180212650928095 0 0 0 0 0 0 0 0 0 0
"waltz" 0 0.0071854566357692 0 0.0203541624262162 0.0348189415041783 0 0 0 0.0071854566357692 0 0 0 0.0212426978226235 0 0.0203541624262162 0 0.0136184120931499 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"warning" 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0.040938864628821 0 0 0 0 0 0.0175592625109745 0.0309501702259362 0 0 0 0
"whispered" 0 0.0287418265430768 0 0 0 0 0 0 0.0287418265430768 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"writers" 0 0.035927283178846 0 0 0 0 0 0 0.035927283178846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ac" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"achieve" 0 0.0071854566357692 0.0274348422496571 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0.0274348422496571 0 0.0274348422496571 0
"acted" 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0 0.0106213489113117 0 0 0.0309501702259362 0 0.013646288209607 0 0 0 0.0106213489113117 0 0 0.0309501702259362 0 0 0 0
"action" 0 0.0215563699073076 0 0 0 0 0 0.0204248366013072 0.0215563699073076 0 0 0.0124440019910403 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0
"afternoon" 0 0.0215563699073076 0 0 0 0 0.0154750851129681 0 0.0215563699073076 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"although" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0.0127975428717686 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0.0127975428717686 0 0.0274097761534947
"america" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0.0318640467339352 0 0 0 0 0 0 0 0 0.0318640467339352 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"appears" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0.0127975428717686 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0.0127975428717686 0 0.0365463682046597
"arrives" 0.05372011818426 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0.0456829602558246
"aunt" 0.05372011818426 0 0 0 0 0 0 0 0 0 0.0741289844329133 0.0124440019910403 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0.0351185250219491 0 0 0 0 0
"awake" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0.013646288209607 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.0365463682046597
"bars" 0 0 0 0.0203541624262162 0 0 0.0309501702259362 0 0 0 0 0 0 0 0.0203541624262162 0.0309501702259362 0.0136184120931499 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0
"bastard" 0 0.0071854566357692 0 0 0 0 0 0.0612745098039216 0.0071854566357692 0 0 0.0124440019910403 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0.00913659205116491
"bedroom" 0.16116035455278 0 0 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0.0136184120931499 0 0.0180212650928095 0 0 0 0 0 0 0 0 0 0
"betray" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0.0255950857435372 0 0 0.0136184120931499 0.027292576419214 0 0 0 0 0 0 0 0 0.0255950857435372 0 0.00913659205116491
"bless" 0.05372011818426 0.0071854566357692 0 0.0203541624262162 0 0 0 0 0.0071854566357692 0 0 0.0124440019910403 0 0 0.0203541624262162 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"bop" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162191385835286 0 0 0 0 0 0 0 0 0 0
"bravo" 0 0 0 0 0 0 0 0 0 0 0 0.0622200099552016 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"brummell" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"caboose" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"carriage" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0.0137174211248285 0.0127975428717686 0.0137174211248285 0.0182731841023298
"championship" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"character" 0 0.0071854566357692 0 0 0 0 0.0309501702259362 0 0.0071854566357692 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0.00913659205116491
"choir" 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0.0274097761534947
"chose" 0 0 0 0 0 0 0 0 0 0 0 0 0.0318640467339352 0 0 0 0.0136184120931499 0.013646288209607 0 0 0 0.0318640467339352 0 0 0 0 0 0 0.00913659205116491
"closed" 0 0.0071854566357692 0 0.0203541624262162 0.0348189415041783 0 0 0 0.0071854566357692 0 0 0.0124440019910403 0 0 0.0203541624262162 0 0 0 0.036042530185619 0 0 0 0 0.0175592625109745 0 0 0 0 0
"closer" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0.0318640467339352 0 0 0 0 0 0 0 0 0.0318640467339352 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"coach" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"colonel" 0 0 0 0 0 0 0 0 0 0 0 0 0.0318640467339352 0 0 0 0.0408552362794498 0 0 0 0 0.0318640467339352 0 0 0 0 0 0 0
"complaining" 0 0 0.0274348422496571 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0 0 0 0 0 0 0 0.0351185250219491 0 0.0274348422496571 0 0.0274348422496571 0
"concert" 0 0 0 0 0 0 0 0 0 0 0 0 0.0424853956452469 0 0 0 0.0136184120931499 0 0 0 0 0.0424853956452469 0 0 0 0 0 0 0
"cost" 0.02686005909213 0.0071854566357692 0 0.0203541624262162 0.0348189415041783 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0.0203541624262162 0 0 0 0 0 0 0.0106213489113117 0 0.0175592625109745 0 0 0 0 0
"counts" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"crime^s" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"daughters" 0 0 0.0274348422496571 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0274348422496571 0 0.0274348422496571 0
"day^s" 0.02686005909213 0 0 0 0 0 0.0309501702259362 0 0 0 0 0.0248880039820806 0 0 0 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0
"dc" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"decision" 0 0.0143709132715384 0 0 0 0 0 0.102124183006536 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"desert" 0 0.0215563699073076 0 0 0 0 0 0 0.0215563699073076 0 0 0.0124440019910403 0 0 0 0 0.0272368241862999 0 0 0 0 0 0 0 0 0 0 0 0
"dice" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.037332005973121 0.0106213489113117 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0.0106213489113117 0 0 0.0154750851129681 0 0 0 0
"dirty" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0.0204248366013072 0.0071854566357692 0 0 0 0 0 0 0 0.0272368241862999 0 0.0180212650928095 0 0 0 0 0.0175592625109745 0 0 0 0 0.00913659205116491
"dogs" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"due" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0.0505305709954522 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"dustin" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"eastern" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"eddie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.158033362598771 0 0 0 0 0
"either" 0.05372011818426 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0255950857435372 0 0 0 0 0 0 0 0.0106213489113117 0 0.0175592625109745 0 0 0.0255950857435372 0 0
"espresso" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"eternal" 0 0.0287418265430768 0 0 0 0 0 0.0204248366013072 0.0287418265430768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"everybody^s" 0 0 0.0274348422496571 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0.013646288209607 0 0.0807754442649435 0 0 0 0 0 0.0274348422496571 0 0.0274348422496571 0
"everyday" 0 0 0 0.0203541624262162 0.0348189415041783 0 0.0309501702259362 0 0 0 0 0 0 0 0.0203541624262162 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0
"everywhere" 0 0 0.0137174211248285 0.0203541624262162 0 0 0 0 0 0 0 0 0 0.0127975428717686 0.0203541624262162 0 0 0 0 0 0 0 0 0.0175592625109745 0 0.0137174211248285 0.0127975428717686 0.0137174211248285 0.00913659205116491
"faded" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0.013646288209607 0.036042530185619 0 0 0 0.0505305709954522 0 0 0 0 0 0.00913659205116491
"faithful" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0248880039820806 0.0106213489113117 0.0127975428717686 0 0.0154750851129681 0 0 0 0 0 0.0106213489113117 0 0 0.0154750851129681 0 0.0127975428717686 0 0
"false" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0383926286153059 0 0 0 0 0 0 0 0 0 0 0 0 0.0383926286153059 0 0
"feline" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"fields" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901063254640476 0 0 0 0 0 0 0 0 0 0.0274097761534947
"fifteen" 0 0 0.0137174211248285 0 0 0 0 0.0204248366013072 0 0 0 0.037332005973121 0 0 0 0 0 0.013646288209607 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"fifty" 0 0.0215563699073076 0 0 0 0 0 0.0204248366013072 0.0215563699073076 0 0 0.0248880039820806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"film" 0 0.0215563699073076 0 0.0203541624262162 0.0348189415041783 0 0 0 0.0215563699073076 0 0 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"finale" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0.0741289844329133 0 0.0106213489113117 0 0 0 0 0 0 0 0.0741289844329133 0.0106213489113117 0 0 0 0 0 0 0.0182731841023298
"firefrorefiddle" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"flee" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0.0424853956452469 0 0 0 0 0 0 0 0 0.0424853956452469 0 0 0 0 0 0 0
"forgot" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0.0124440019910403 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0.0351185250219491 0 0 0 0 0
"forty" 0.02686005909213 0.0071854566357692 0.0137174211248285 0 0 0 0 0.0204248366013072 0.0071854566357692 0 0 0.0248880039820806 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"francais" 0 0 0 0 0 0 0 0 0 0 0 0.111996017919363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"france" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0.0136184120931499 0 0 0 0 0.0212426978226235 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"frequency" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"glass" 0 0.0071854566357692 0 0 0 0 0.0154750851129681 0 0.0071854566357692 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.0365463682046597
"grow" 0.02686005909213 0 0 0 0 0 0 0.0408496732026144 0 0 0.0370644922164566 0 0 0.0127975428717686 0 0 0 0 0.0180212650928095 0 0.0370644922164566 0 0 0 0 0 0.0127975428717686 0 0.00913659205116491
"guardian" 0 0 0 0 0 0 0 0 0 0 0 0.0124440019910403 0 0.0511901714870745 0 0 0 0 0 0 0 0 0 0 0 0 0.0511901714870745 0 0
"guards" 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0.0540637952784285 0 0 0 0 0 0.0309501702259362 0 0 0 0
"haunt" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0.0127975428717686 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0.0127975428717686 0 0.0365463682046597
"hearing" 0 0 0 0.0814166497048646 0 0 0 0 0 0 0 0 0 0 0.0814166497048646 0 0 0 0 0 0 0 0.0505305709954522 0 0 0 0 0 0
"hears" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0511901714870745 0 0 0 0 0 0 0 0 0 0 0 0 0.0511901714870745 0 0.00913659205116491
"hers" 0 0.0215563699073076 0 0 0 0 0 0 0.0215563699073076 0 0 0.0124440019910403 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"hopper" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"horizon" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"horse" 0 0.0143709132715384 0.0137174211248285 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0.0136184120931499 0.013646288209607 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"hungry" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0.0544736483725998 0.013646288209607 0.036042530185619 0 0 0 0 0 0 0 0 0 0
"improve" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"jerusalem" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122816593886463 0 0 0 0 0 0 0 0 0 0 0
"jog" 0 0 0 0.0203541624262162 0.0348189415041783 0 0.0309501702259362 0 0 0 0 0 0 0 0.0203541624262162 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0
"joint" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"lamp" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"led" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0.0505305709954522 0 0 0 0 0 0.0365463682046597
"lesson" 0.08058017727639 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0.0175592625109745 0 0 0 0 0.0274097761534947
"letting" 0 0.0143709132715384 0.0137174211248285 0 0 0 0 0 0.0143709132715384 0 0 0.0124440019910403 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"limmeridge" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0822293284604842
"locomotion^s" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"maid" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0383926286153059 0 0 0 0 0 0 0 0 0 0 0 0 0.0383926286153059 0 0.0274097761534947
"merely" 0.02686005909213 0 0 0 0 0 0.0309501702259362 0 0 0 0.0370644922164566 0 0 0 0 0.0309501702259362 0 0 0 0 0.0370644922164566 0 0 0 0.0309501702259362 0 0 0 0
"midnight" 0 0.0071854566357692 0 0 0 0 0.0309501702259362 0 0.0071854566357692 0 0 0 0 0 0 0.0309501702259362 0 0 0 0 0 0 0 0 0.0309501702259362 0 0 0 0.00913659205116491
"miles" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0212426978226235 0 0 0 0.0136184120931499 0 0 0.0807754442649435 0 0.0212426978226235 0 0 0 0 0 0 0.00913659205116491
"mirrors" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0318640467339352 0 0 0 0 0 0 0 0 0.0318640467339352 0 0 0 0 0 0 0
"moved" 0 0.0287418265430768 0 0 0 0 0 0 0.0287418265430768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"murderer" 0 0 0 0 0 0.284090909090909 0 0 0 0.284090909090909 0 0 0 0.0383926286153059 0 0 0 0 0 0 0 0 0 0.0175592625109745 0 0 0.0383926286153059 0 0
"musical" 0.02686005909213 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0.0212426978226235 0.0127975428717686 0.0203541624262162 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0.0127975428717686 0 0
"neighbours" 0 0 0 0.0407083248524323 0.0696378830083565 0 0.0154750851129681 0 0 0 0 0 0 0 0.0407083248524323 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"neville" 0 0 0 0.0610624872786485 0.104456824512535 0 0 0 0 0 0 0 0 0 0.0610624872786485 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nodded" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"nonsense" 0 0.0071854566357692 0 0.0203541624262162 0 0 0 0 0.0071854566357692 0 0 0.0248880039820806 0 0.0127975428717686 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0.00913659205116491
"normal" 0 0 0 0.0203541624262162 0.0348189415041783 0 0 0.0204248366013072 0 0 0 0 0 0.0255950857435372 0.0203541624262162 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"northern" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"opening" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0.00913659205116491
"paid" 0 0 0 0 0 0 0 0.0408496732026144 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0.0272368241862999 0.013646288209607 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"passenger" 0 0 0.0411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411522633744856 0 0.0411522633744856 0
"peke" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"poms" 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0 0 0 0 0 0.0464252553389044 0 0 0 0
"position" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0.0204248366013072 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0.013646288209607 0.0180212650928095 0 0 0 0 0 0 0 0.0127975428717686 0 0.00913659205116491
